"year","Mortality.x","Mortality.y","Mortality.x.x","Mortality.y.y","ISO"
2019,48.23527928,36.18894435,22.72921755,NA,NA
2000,107.8,84.6,56.8,286,"PAK"
2001,105,82.6,55.8,275,"PAK"
2002,102.4,80.9,54.9,264,"PAK"
2003,100.2,79.3,54,254,"PAK"
2004,98.1,77.9,53.3,243,"PAK"
2005,96.3,76.6,52.6,237,"PAK"
2006,94.5,75.4,52,222,"PAK"
2007,92.7,74.1,51.4,214,"PAK"
2008,90.9,72.8,50.9,205,"PAK"
2009,89.1,71.5,50.4,199,"PAK"
2010,87.1,70.1,49.8,191,"PAK"
2011,85,68.6,49,180,"PAK"
2012,82.8,67,48.1,173,"PAK"
2013,80.6,65.4,47.1,166,"PAK"
2014,78.3,63.8,46.2,161,"PAK"
2015,76,62.1,45.2,154,"PAK"
2016,73.8,60.5,44.3,143,"PAK"
2017,71.6,58.9,43.3,140,"PAK"
2018,69.5,57.3,42.3,NA,"PAK"
2019,67.3,55.7,41.4,NA,"PAK"
2000,26,21.9,14.7,91,"PAN"
2001,25.4,21.4,14.3,86,"PAN"
2002,24.8,20.9,14,91,"PAN"
2003,24.1,20.5,13.6,93,"PAN"
2004,23.5,20,13.2,88,"PAN"
2005,22.9,19.5,12.9,88,"PAN"
2006,22.3,19,12.5,88,"PAN"
2007,21.7,18.5,12.2,86,"PAN"
2008,21.1,18,11.9,84,"PAN"
2009,20.5,17.5,11.5,82,"PAN"
2010,19.9,17,11.1,79,"PAN"
2011,19.3,16.5,10.8,76,"PAN"
2012,18.7,16,10.4,74,"PAN"
2013,18.1,15.5,10.1,66,"PAN"
2014,17.6,15.1,9.8,60,"PAN"
2015,17,14.6,9.5,58,"PAN"
2016,16.4,14.1,9.2,55,"PAN"
2017,15.9,13.7,8.9,52,"PAN"
2018,15.4,13.2,8.6,NA,"PAN"
2019,14.8,12.8,8.3,NA,"PAN"
2000,38.2,29.3,16.1,144,"PER"
2001,35.3,27.2,15.2,138,"PER"
2002,32.7,25.2,14.3,132,"PER"
2003,30.4,23.5,13.5,127,"PER"
2004,28.3,22,12.8,122,"PER"
2005,26.5,20.6,12.2,118,"PER"
2006,24.9,19.3,11.7,114,"PER"
2007,23.4,18.2,11.1,112,"PER"
2008,22,17.1,10.6,108,"PER"
2009,20.8,16.2,10.1,106,"PER"
2010,19.8,15.3,9.7,104,"PER"
2011,18.8,14.6,9.4,102,"PER"
2012,17.9,13.9,9,100,"PER"
2013,17.1,13.3,8.7,98,"PER"
2014,16.4,12.7,8.4,96,"PER"
2015,15.7,12.2,8,94,"PER"
2016,15,11.7,7.8,91,"PER"
2017,14.4,11.2,7.5,88,"PER"
2018,13.8,10.7,7.2,NA,"PER"
2019,13.3,10.3,7,NA,"PER"
2000,37.7,28.7,16.5,160,"PHL"
2001,36.9,28.2,16.5,163,"PHL"
2002,36.2,27.8,16.3,160,"PHL"
2003,35.5,27.3,16.2,156,"PHL"
2004,34.9,26.9,16,156,"PHL"
2005,34.2,26.4,15.8,156,"PHL"
2006,33.6,26,15.6,156,"PHL"
2007,33,25.7,15.4,149,"PHL"
2008,32.5,25.3,15.2,148,"PHL"
2009,32.1,25,15,149,"PHL"
2010,31.7,24.8,14.9,144,"PHL"
2011,31.3,24.5,14.7,141,"PHL"
2012,30.9,24.2,14.6,139,"PHL"
2013,30.5,23.9,14.4,136,"PHL"
2014,30.1,23.7,14.3,131,"PHL"
2015,29.6,23.4,14.1,127,"PHL"
2016,29.1,23,13.9,124,"PHL"
2017,28.5,22.6,13.6,121,"PHL"
2018,27.9,22.1,13.3,NA,"PHL"
2019,27.1,21.5,12.9,NA,"PHL"
2000,28.5,25.5,15.4,NA,"PLW"
2001,27.9,25.1,15.1,NA,"PLW"
2002,27.4,24.7,14.8,NA,"PLW"
2003,27,24.3,14.5,NA,"PLW"
2004,26.5,24,14.2,NA,"PLW"
2005,26,23.6,14,NA,"PLW"
2006,25.5,23.2,13.7,NA,"PLW"
2007,25,22.8,13.4,NA,"PLW"
2008,24.4,22.3,13,NA,"PLW"
2009,23.7,21.8,12.7,NA,"PLW"
2010,23.1,21.3,12.3,NA,"PLW"
2011,22.5,20.7,11.9,NA,"PLW"
2012,21.8,20.1,11.6,NA,"PLW"
2013,21.2,19.6,11.2,NA,"PLW"
2014,20.4,18.9,10.9,NA,"PLW"
2015,19.8,18.3,10.5,NA,"PLW"
2016,19.2,17.8,10.2,NA,"PLW"
2017,18.6,17.2,9.8,NA,"PLW"
2018,18,16.7,9.5,NA,"PLW"
2019,17.4,16.2,9.2,NA,"PLW"
2000,71.1,53.6,30.2,249,"PNG"
2001,69.9,52.8,29.6,242,"PNG"
2002,68.8,52.1,29.1,234,"PNG"
2003,67.5,51.3,28.7,225,"PNG"
2004,66.2,50.4,28.2,213,"PNG"
2005,64.9,49.6,27.9,200,"PNG"
2006,63.5,48.7,27.6,187,"PNG"
2007,62.1,47.8,27.3,179,"PNG"
2008,60.8,46.8,27,173,"PNG"
2009,59.3,45.9,26.6,170,"PNG"
2010,57.9,44.9,26.1,168,"PNG"
2011,56.5,44,25.6,166,"PNG"
2012,55.2,43,25.1,164,"PNG"
2013,53.8,42.1,24.7,160,"PNG"
2014,52.4,41.2,24.3,155,"PNG"
2015,51,40.2,23.8,151,"PNG"
2016,49.7,39.3,23.4,148,"PNG"
2017,48.2,38.2,22.9,145,"PNG"
2018,46.8,37.2,22.5,NA,"PNG"
2019,45.3,36.2,22,NA,"PNG"
2000,9.3,8.1,5.8,7,"POL"
2001,8.8,7.6,5.4,6,"POL"
2002,8.4,7.3,5.2,5,"POL"
2003,8.1,7,5,5,"POL"
2004,7.8,6.8,4.8,5,"POL"
2005,7.6,6.5,4.6,4,"POL"
2006,7.3,6.3,4.4,4,"POL"
2007,7,6.1,4.2,4,"POL"
2008,6.7,5.8,4,4,"POL"
2009,6.3,5.5,3.8,3,"POL"
2010,6,5.1,3.6,3,"POL"
2011,5.7,4.9,3.4,3,"POL"
2012,5.4,4.7,3.2,3,"POL"
2013,5.2,4.5,3.1,3,"POL"
2014,5,4.3,3,2,"POL"
2015,4.9,4.2,2.9,2,"POL"
2016,4.7,4.1,2.9,2,"POL"
2017,4.6,4,2.8,2,"POL"
2018,4.5,3.9,2.8,NA,"POL"
2019,4.4,3.8,2.7,NA,"POL"
2000,153.3959122,93.17857028,41.08544407,896,NA
2001,148.0557116,90.32961548,40.15575874,874,NA
2002,142.4856347,87.3784596,39.21181304,853,NA
2003,136.9474754,84.43330628,38.29417812,831,NA
2004,131.4672855,81.51319948,37.37574411,800,NA
2005,126.202278,78.73426469,36.50414601,766,NA
2006,121.226072,76.13141815,35.72129505,738,NA
2007,116.4694327,73.61419225,34.97624442,713,NA
2008,111.9986198,71.31623533,34.29849198,692,NA
2009,107.7978408,69.23964336,33.6255461,674,NA
2010,104.0514303,67.3435064,32.99711626,656,NA
2011,100.5544174,65.48808643,32.41576324,640,NA
2012,97.29460674,63.78089854,31.86458761,626,NA
2013,94.23916258,62.21229822,31.35809725,613,NA
2014,91.51263981,60.77046099,30.84570309,603,NA
2015,89.00084342,59.42387676,30.37281672,587,NA
2016,86.40097203,58.04330047,29.88919137,575,NA
2017,83.97192473,56.62272603,29.39556553,563,NA
2018,81.51249413,55.22754183,28.86035134,NA,NA
2019,79.08113062,53.8361675,28.3435185,NA,NA
2000,NA,NA,NA,26,"PRI"
2001,NA,NA,NA,26,"PRI"
2002,NA,NA,NA,24,"PRI"
2003,NA,NA,NA,23,"PRI"
2004,NA,NA,NA,25,"PRI"
2005,NA,NA,NA,23,"PRI"
2006,NA,NA,NA,23,"PRI"
2007,NA,NA,NA,23,"PRI"
2008,NA,NA,NA,23,"PRI"
2009,NA,NA,NA,23,"PRI"
2010,NA,NA,NA,21,"PRI"
2011,NA,NA,NA,22,"PRI"
2012,NA,NA,NA,19,"PRI"
2013,NA,NA,NA,20,"PRI"
2014,NA,NA,NA,21,"PRI"
2015,NA,NA,NA,20,"PRI"
2016,NA,NA,NA,20,"PRI"
2017,NA,NA,NA,21,"PRI"
2018,NA,NA,NA,NA,"PRI"
2019,NA,NA,NA,NA,"PRI"
2000,60,44.5,27.3,139,"PRK"
2001,52.1,39.1,24.9,128,"PRK"
2002,44.7,34.2,22.5,122,"PRK"
2003,38.9,30.4,20.5,121,"PRK"
2004,35,27.8,18.8,120,"PRK"
2005,33,26.4,17.7,120,"PRK"
2006,32.4,26,17.4,120,"PRK"
2007,32.2,25.7,17.4,119,"PRK"
2008,31.8,25.2,17.1,118,"PRK"
2009,31,24.4,16.7,113,"PRK"
2010,29.5,23.1,15.9,106,"PRK"
2011,27.7,21.5,14.9,100,"PRK"
2012,25.7,19.8,13.9,96,"PRK"
2013,24,18.3,12.9,94,"PRK"
2014,22.4,17,12.1,93,"PRK"
2015,21.1,16,11.4,91,"PRK"
2016,20,15.1,10.8,90,"PRK"
2017,19,14.4,10.3,89,"PRK"
2018,18.2,13.7,9.8,NA,"PRK"
2019,17.3,13.1,9.3,NA,"PRK"
2000,7.2,5.5,3.4,10,"PRT"
2001,6.6,5.1,3.2,10,"PRT"
2002,6.1,4.7,3,10,"PRT"
2003,5.5,4.3,2.8,10,"PRT"
2004,5,3.9,2.6,10,"PRT"
2005,4.6,3.6,2.4,9,"PRT"
2006,4.4,3.4,2.2,9,"PRT"
2007,4.2,3.3,2.1,9,"PRT"
2008,4,3.2,2.1,9,"PRT"
2009,3.9,3.1,2.1,9,"PRT"
2010,3.8,3.1,2.1,9,"PRT"
2011,3.7,3,2.1,9,"PRT"
2012,3.7,3,2.1,9,"PRT"
2013,3.7,3,2.1,8,"PRT"
2014,3.6,3,2.1,8,"PRT"
2015,3.6,3,2.1,9,"PRT"
2016,3.6,3,2.1,9,"PRT"
2017,3.6,3,2,8,"PRT"
2018,3.6,2.9,2,NA,"PRT"
2019,3.4,2.8,1.9,NA,"PRT"
2000,33.9,27.9,18.1,194,"PRY"
2001,33.1,27.4,17.7,191,"PRY"
2002,32.3,26.8,17.3,188,"PRY"
2003,31.6,26.2,16.9,185,"PRY"
2004,30.8,25.6,16.5,180,"PRY"
2005,30,25,16.1,174,"PRY"
2006,29.3,24.5,15.7,168,"PRY"
2007,28.5,23.9,15.2,163,"PRY"
2008,27.7,23.2,14.8,158,"PRY"
2009,26.9,22.6,14.4,153,"PRY"
2010,26.2,22,14,148,"PRY"
2011,25.4,21.4,13.5,145,"PRY"
2012,24.6,20.8,13.1,141,"PRY"
2013,23.8,20.2,12.7,138,"PRY"
2014,23,19.6,12.3,135,"PRY"
2015,22.3,19,11.9,132,"PRY"
2016,21.6,18.4,11.6,130,"PRY"
2017,20.9,17.8,11.2,129,"PRY"
2018,20.2,17.2,10.8,NA,"PRY"
2019,19.5,16.7,10.4,NA,"PRY"
2000,30.4,25.3,17.1,70,"PSE"
2001,29.4,24.6,16.8,69,"PSE"
2002,28.5,23.9,16.5,70,"PSE"
2003,27.6,23.2,16.1,66,"PSE"
2004,26.8,22.5,15.7,64,"PSE"
2005,25.9,21.9,15.3,59,"PSE"
2006,25.1,21.2,14.8,58,"PSE"
2007,24.3,20.5,14.4,56,"PSE"
2008,23.5,19.9,13.9,53,"PSE"
2009,22.7,19.3,13.5,50,"PSE"
2010,22.1,18.8,13.2,45,"PSE"
2011,21.4,18.3,12.9,42,"PSE"
2012,20.8,17.8,12.6,40,"PSE"
2013,20.3,17.3,12.3,36,"PSE"
2014,19.7,16.9,12.1,37,"PSE"
2015,19.2,16.4,11.8,32,"PSE"
2016,18.6,16,11.5,29,"PSE"
2017,18.1,15.5,11.2,27,"PSE"
2018,17.5,15.1,10.9,NA,"PSE"
2019,17,14.6,10.6,NA,"PSE"
2000,27.98480839,23.28399088,12.17807664,128,NA
2001,27.6593854,23.00831287,12.09161072,123,NA
2002,27.4502312,22.83066713,12.08562206,120,NA
2003,27.30494481,22.76434391,12.17641596,115,NA
2004,27.30444005,22.75646307,12.21712512,111,NA
2005,27.34252367,22.7724612,12.21616992,107,NA
2006,27.39070678,22.79939338,12.10520876,102,NA
2007,27.41678585,22.82139061,11.88346134,99,NA
2008,27.32307086,22.75004288,11.56789121,94,NA
2009,27.68122639,22.78467365,11.29327186,91,NA
2010,26.83564433,22.36588909,11.04594261,87,NA
2011,26.54490454,22.16147985,10.85378871,84,NA
2012,26.22637016,21.92341233,10.69714463,81,NA
2013,25.94123313,21.69626666,10.58312676,78,NA
2014,25.5908641,21.46377149,10.5103913,77,NA
2015,25.31530599,21.19939556,10.46805792,74,NA
2016,25.02217244,21.03421584,10.40586366,71,NA
2017,24.75681807,20.77754734,10.35142885,70,NA
2018,24.48886965,20.6092289,10.28069261,NA,NA
2019,24.19148967,20.34113353,10.21505015,NA,NA
2000,7.301705269,6.067370694,3.941240278,12,NA
2001,7.106413796,5.89149283,3.846821006,11,NA
2002,6.921212046,5.737125673,3.786940833,11,NA
2003,6.75379951,5.630039581,3.714261657,11,NA
2004,6.633592888,5.477187055,3.636201438,11,NA
2005,6.466056635,5.358105743,3.534005865,11,NA
2006,6.316203418,5.269536184,3.440242116,11,NA
2007,6.137952207,5.135639517,3.346285465,11,NA
2008,5.99639878,5.020846019,3.29034869,11,NA
2009,5.855223095,4.886184896,3.219727051,11,NA
2010,5.675158267,4.743834993,3.126210347,11,NA
2011,5.560355749,4.627951858,3.082364604,11,NA
2012,5.415924373,4.520963257,3.052138683,11,NA
2013,5.306816841,4.451032301,2.976353758,11,NA
2014,5.201838685,4.369159125,2.955142923,11,NA
2015,5.122751302,4.292273527,2.894732162,11,NA
2016,5.043918029,4.231858642,2.85101742,11,NA
2017,4.97596474,4.205101597,2.850958071,11,NA
2018,4.896308813,4.141951775,2.792011872,NA,NA
2019,4.818462326,4.076341636,2.717046187,NA,NA
2000,NA,NA,NA,NA,"PYF"
2001,NA,NA,NA,NA,"PYF"
2002,NA,NA,NA,NA,"PYF"
2003,NA,NA,NA,NA,"PYF"
2004,NA,NA,NA,NA,"PYF"
2005,NA,NA,NA,NA,"PYF"
2006,NA,NA,NA,NA,"PYF"
2007,NA,NA,NA,NA,"PYF"
2008,NA,NA,NA,NA,"PYF"
2009,NA,NA,NA,NA,"PYF"
2010,NA,NA,NA,NA,"PYF"
2011,NA,NA,NA,NA,"PYF"
2012,NA,NA,NA,NA,"PYF"
2013,NA,NA,NA,NA,"PYF"
2014,NA,NA,NA,NA,"PYF"
2015,NA,NA,NA,NA,"PYF"
2016,NA,NA,NA,NA,"PYF"
2017,NA,NA,NA,NA,"PYF"
2018,NA,NA,NA,NA,"PYF"
2019,NA,NA,NA,NA,"PYF"
2000,12.5,10.7,6.6,14,"QAT"
2001,12,10.3,6.3,14,"QAT"
2002,11.6,10,6.1,13,"QAT"
2003,11.2,9.6,5.9,13,"QAT"
2004,10.8,9.3,5.8,13,"QAT"
2005,10.4,8.9,5.6,12,"QAT"
2006,10.1,8.7,5.3,11,"QAT"
2007,9.8,8.4,5.1,11,"QAT"
2008,9.6,8.2,4.9,11,"QAT"
2009,9.4,8,4.7,10,"QAT"
2010,9.1,7.8,4.5,10,"QAT"
2011,8.9,7.6,4.4,10,"QAT"
2012,8.7,7.4,4.2,10,"QAT"
2013,8.4,7.2,4.1,10,"QAT"
2014,8.1,7,4,10,"QAT"
2015,7.8,6.7,3.9,9,"QAT"
2016,7.4,6.3,3.9,9,"QAT"
2017,7,6,3.8,9,"QAT"
2018,6.6,5.6,3.8,NA,"QAT"
2019,6.1,5.3,3.7,NA,"QAT"
2000,21.6,18.1,10.5,54,"ROU"
2001,20.5,17.3,9.9,49,"ROU"
2002,20.1,17,9.6,47,"ROU"
2003,20,17,9.4,43,"ROU"
2004,19.4,16.5,9.1,39,"ROU"
2005,18.1,15.5,8.5,35,"ROU"
2006,16.6,14.2,7.7,32,"ROU"
2007,15.2,13,6.9,30,"ROU"
2008,14,11.9,6.3,28,"ROU"
2009,13.1,11.1,5.8,28,"ROU"
2010,12.4,10.5,5.4,27,"ROU"
2011,11.8,10,5.2,24,"ROU"
2012,11.2,9.5,5.1,23,"ROU"
2013,10.6,8.9,5,21,"ROU"
2014,9.9,8.3,4.7,21,"ROU"
2015,9.2,7.7,4.3,21,"ROU"
2016,8.5,7,3.9,21,"ROU"
2017,7.9,6.5,3.6,19,"ROU"
2018,7.4,6.1,3.4,NA,"ROU"
2019,7.1,5.8,3.4,NA,"ROU"
2000,19.3,15.5,9,56,"RUS"
2001,18.3,14.7,8.6,53,"RUS"
2002,17.2,13.8,8,51,"RUS"
2003,16.1,12.9,7.3,49,"RUS"
2004,14.9,12,6.8,45,"RUS"
2005,13.8,11.1,6.4,42,"RUS"
2006,12.8,10.3,6,36,"RUS"
2007,11.9,9.6,5.4,32,"RUS"
2008,11.2,9,4.9,30,"RUS"
2009,10.7,8.6,4.6,27,"RUS"
2010,10.4,8.3,4.6,25,"RUS"
2011,10.1,8.1,4.7,23,"RUS"
2012,9.8,7.9,4.7,22,"RUS"
2013,9.4,7.6,4.6,20,"RUS"
2014,8.9,7.2,4.4,19,"RUS"
2015,8.2,6.6,4,18,"RUS"
2016,7.5,6.1,3.5,18,"RUS"
2017,6.9,5.5,3.2,17,"RUS"
2018,6.3,5.1,2.9,NA,"RUS"
2019,5.8,4.7,2.6,NA,"RUS"
2000,185.2,109.5,43.2,1160,"RWA"
2001,167.4,100,40.2,1100,"RWA"
2002,149.6,90.3,37.3,961,"RWA"
2003,133.5,81.4,34.6,870,"RWA"
2004,118.6,72.8,32.1,758,"RWA"
2005,105.4,65.5,30,643,"RWA"
2006,93.9,59.3,28.1,541,"RWA"
2007,84.4,54.4,26.5,469,"RWA"
2008,76.3,50.2,25.1,427,"RWA"
2009,69.6,47,24,424,"RWA"
2010,63.8,44,23,373,"RWA"
2011,58.6,40.6,22.1,349,"RWA"
2012,54.9,38.8,21.3,329,"RWA"
2013,52,37.1,20.7,308,"RWA"
2014,49.7,35.7,20.2,291,"RWA"
2015,47.7,34.6,19.7,275,"RWA"
2016,46,33.7,19.3,260,"RWA"
2017,44.6,32.9,19,248,"RWA"
2018,43.4,32,18.6,NA,"RWA"
2019,41.9,31.1,18.2,NA,"RWA"
2000,93.3,68.6,46.2,395,NA
2001,89.7,66.3,44.8,379,NA
2002,86.2,64.1,43.5,361,NA
2003,82.9,62,42.2,344,NA
2004,79.9,60,40.9,327,NA
2005,76.6,58,39.7,309,NA
2006,73.6,56,38.6,293,NA
2007,70.6,54.1,37.6,278,NA
2008,67.7,52.2,36.5,263,NA
2009,64.8,50.3,35.5,249,NA
2010,61.9,48.4,34.4,235,NA
2011,59.1,46.5,33.4,222,NA
2012,56.4,44.6,32.3,210,NA
2013,53.8,42.8,31.2,199,NA
2014,51.3,41.1,30.1,190,NA
2015,48.8,39.3,29.1,179,NA
2016,46.5,37.7,28.1,169,NA
2017,44.3,36.1,27,163,NA
2018,42.2,34.5,26,NA,NA
2019,40.3,33.1,24.9,NA,NA
2000,22,18.8,11.5,24,"SAU"
2001,20.7,17.7,10.8,24,"SAU"
2002,19.6,16.7,10.2,23,"SAU"
2003,18.5,15.8,9.6,23,"SAU"
2004,17.4,15,9,22,"SAU"
2005,16.5,14.2,8.5,22,"SAU"
2006,15.5,13.4,8.1,21,"SAU"
2007,14.7,12.6,7.6,21,"SAU"
2008,13.8,11.9,7.1,20,"SAU"
2009,13,11.2,6.7,20,"SAU"
2010,12.3,10.5,6.3,19,"SAU"
2011,11.5,9.9,5.9,18,"SAU"
2012,10.8,9.3,5.6,18,"SAU"
2013,10.2,8.8,5.2,17,"SAU"
2014,9.6,8.3,4.9,17,"SAU"
2015,9.1,7.8,4.6,17,"SAU"
2016,8.6,7.3,4.3,17,"SAU"
2017,8.1,6.9,4.1,17,"SAU"
2018,7.7,6.6,3.8,NA,"SAU"
2019,7.3,6.3,3.6,NA,"SAU"
2000,104.3,66.9,37.1,667,"SDN"
2001,100.9,65,36.4,645,"SDN"
2002,97.4,63,35.8,614,"SDN"
2003,94.2,61.2,35.2,598,"SDN"
2004,91,59.4,34.5,580,"SDN"
2005,88.1,57.8,33.9,529,"SDN"
2006,85.3,56.2,33.4,508,"SDN"
2007,82.7,54.7,33,479,"SDN"
2008,80.2,53.3,32.5,454,"SDN"
2009,77.9,52,32.2,433,"SDN"
2010,75.7,50.7,31.8,408,"SDN"
2011,73.7,49.6,31.4,390,"SDN"
2012,71.7,48.5,31,368,"SDN"
2013,69.8,47.4,30.5,349,"SDN"
2014,67.9,46.3,30,333,"SDN"
2015,65.9,45.2,29.5,320,"SDN"
2016,63.9,44.1,29,308,"SDN"
2017,62,43,28.5,295,"SDN"
2018,60.1,42,27.8,NA,"SDN"
2019,58.4,41,27.3,NA,"SDN"
2000,129.5,67.7,38.2,553,"SEN"
2001,122.9,65.2,37.2,545,"SEN"
2002,115.1,62.3,36,537,"SEN"
2003,107,59.2,34.7,532,"SEN"
2004,99.1,56.1,33.4,526,"SEN"
2005,91.8,53.2,32.1,519,"SEN"
2006,85.2,50.6,30.8,514,"SEN"
2007,79.4,48.2,29.6,504,"SEN"
2008,74.3,46.1,28.6,492,"SEN"
2009,69.8,44.1,27.6,472,"SEN"
2010,65.7,42.4,26.8,447,"SEN"
2011,62.1,40.7,26,423,"SEN"
2012,58.7,39.2,25.3,400,"SEN"
2013,55.4,37.6,24.7,381,"SEN"
2014,52.3,36.2,24.2,364,"SEN"
2015,49.4,34.7,23.7,346,"SEN"
2016,46.5,33.3,23.1,330,"SEN"
2017,44,32,22.4,315,"SEN"
2018,41.7,30.8,21.8,NA,"SEN"
2019,39.7,29.8,21.1,NA,"SEN"
2000,3.9,3,1.6,13,"SGP"
2001,3.6,2.8,1.5,13,"SGP"
2002,3.4,2.6,1.4,14,"SGP"
2003,3.2,2.5,1.3,13,"SGP"
2004,3,2.4,1.3,14,"SGP"
2005,2.9,2.3,1.2,13,"SGP"
2006,2.9,2.3,1.2,13,"SGP"
2007,2.9,2.3,1.2,12,"SGP"
2008,2.8,2.3,1.2,11,"SGP"
2009,2.8,2.3,1.2,10,"SGP"
2010,2.8,2.3,1.1,10,"SGP"
2011,2.8,2.2,1.1,10,"SGP"
2012,2.8,2.2,1.1,10,"SGP"
2013,2.8,2.2,1,9,"SGP"
2014,2.7,2.2,1,8,"SGP"
2015,2.7,2.2,1,9,"SGP"
2016,2.7,2.2,1,8,"SGP"
2017,2.6,2.2,1,8,"SGP"
2018,2.5,2.1,0.9,NA,"SGP"
2019,2.4,2,0.8,NA,"SGP"
2000,30.7,25.6,12.8,245,"SLB"
2001,30.4,25.3,12.7,233,"SLB"
2002,30.1,25.1,12.6,222,"SLB"
2003,29.8,24.9,12.5,210,"SLB"
2004,29.6,24.7,12.3,199,"SLB"
2005,29.3,24.4,12.1,188,"SLB"
2006,28.9,24.1,11.9,177,"SLB"
2007,28.4,23.8,11.7,172,"SLB"
2008,27.8,23.3,11.4,159,"SLB"
2009,27.1,22.8,11.1,152,"SLB"
2010,26.4,22.2,10.8,141,"SLB"
2011,25.6,21.6,10.5,134,"SLB"
2012,24.9,21,10.1,127,"SLB"
2013,24.2,20.5,9.8,122,"SLB"
2014,23.4,19.9,9.5,120,"SLB"
2015,22.7,19.3,9.2,112,"SLB"
2016,22,18.8,8.9,108,"SLB"
2017,21.4,18.2,8.6,104,"SLB"
2018,20.7,17.7,8.4,NA,"SLB"
2019,20,17.1,8.1,NA,"SLB"
2000,224.9,138.1,48.4,2480,"SLE"
2001,219.4,135.6,47.8,2250,"SLE"
2002,213.9,132.9,47.2,2080,"SLE"
2003,208.1,130.2,46.5,1960,"SLE"
2004,202,127.2,45.7,1850,"SLE"
2005,195.5,124.1,44.9,1760,"SLE"
2006,188.9,120.9,44.1,1680,"SLE"
2007,182,117.6,43.1,1610,"SLE"
2008,174.9,114.2,41.9,1530,"SLE"
2009,167.7,110.6,40.7,1450,"SLE"
2010,160.6,107.2,39.5,1360,"SLE"
2011,153.8,103.8,38.4,1270,"SLE"
2012,147.3,100.7,37.4,1210,"SLE"
2013,141.2,97.7,36.5,1180,"SLE"
2014,139.2,95.6,35.7,1190,"SLE"
2015,140.2,95.1,35,1180,"SLE"
2016,125.4,89.7,34.1,1120,"SLE"
2017,120.7,87.3,33.4,1120,"SLE"
2018,116.2,84.8,32.7,NA,"SLE"
2019,111.9,82.4,32,NA,"SLE"
2000,33.2,27.4,15,73,"SLV"
2001,31.3,26,14.1,75,"SLV"
2002,29.6,24.7,13.4,68,"SLV"
2003,28.1,23.5,12.8,66,"SLV"
2004,26.6,22.4,12.1,64,"SLV"
2005,25.1,21.2,11.6,62,"SLV"
2006,23.8,20.2,11.1,60,"SLV"
2007,22.6,19.2,10.6,58,"SLV"
2008,21.4,18.3,10.1,57,"SLV"
2009,20.4,17.4,9.7,57,"SLV"
2010,19.4,16.6,9.3,54,"SLV"
2011,18.5,15.8,8.9,53,"SLV"
2012,17.6,15.1,8.5,52,"SLV"
2013,16.8,14.4,8.2,50,"SLV"
2014,16.1,13.8,7.8,49,"SLV"
2015,15.5,13.3,7.5,48,"SLV"
2016,14.9,12.8,7.2,47,"SLV"
2017,14.3,12.3,7,46,"SLV"
2018,13.8,11.9,6.7,NA,"SLV"
2019,13.3,11.5,6.5,NA,"SLV"
2000,5.6,5,2.8,NA,"SMR"
2001,5.2,4.6,2.6,NA,"SMR"
2002,4.8,4.3,2.4,NA,"SMR"
2003,4.5,4,2.2,NA,"SMR"
2004,4.2,3.7,2,NA,"SMR"
2005,3.9,3.4,1.8,NA,"SMR"
2006,3.6,3.2,1.7,NA,"SMR"
2007,3.4,3,1.6,NA,"SMR"
2008,3.2,2.9,1.5,NA,"SMR"
2009,3,2.7,1.4,NA,"SMR"
2010,2.9,2.5,1.3,NA,"SMR"
2011,2.7,2.4,1.3,NA,"SMR"
2012,2.6,2.3,1.2,NA,"SMR"
2013,2.4,2.2,1.1,NA,"SMR"
2014,2.3,2.1,1.1,NA,"SMR"
2015,2.2,1.9,1,NA,"SMR"
2016,2.1,1.9,1,NA,"SMR"
2017,2,1.8,0.9,NA,"SMR"
2018,1.9,1.7,0.9,NA,"SMR"
2019,1.8,1.6,0.8,NA,"SMR"
2000,172.7,104.4,44.7,1210,"SOM"
2001,172.7,104.4,44.9,1170,"SOM"
2002,172.7,104.4,45.3,1140,"SOM"
2003,172.7,104.4,45.6,1100,"SOM"
2004,172.7,104.4,45.7,1080,"SOM"
2005,172.6,104.4,45.9,1040,"SOM"
2006,172,104,45.9,1040,"SOM"
2007,170.1,103,45.5,1030,"SOM"
2008,166.5,101.1,45,1010,"SOM"
2009,161.9,98.7,44.3,994,"SOM"
2010,157.4,96.2,43.6,985,"SOM"
2011,152.8,93.8,42.9,955,"SOM"
2012,147.8,91,42.4,943,"SOM"
2013,143,88.4,41.6,893,"SOM"
2014,138.4,85.9,40.8,878,"SOM"
2015,134.3,83.6,40,855,"SOM"
2016,130.3,81.4,39.3,865,"SOM"
2017,126.1,79.1,38.7,829,"SOM"
2018,122,76.8,38.1,NA,"SOM"
2019,118.3,74.8,37.4,NA,"SOM"
2000,12.6,10.9,7.8,13,"SRB"
2001,12.2,10.6,7.5,13,"SRB"
2002,11.5,9.9,7.1,13,"SRB"
2003,10.5,9.1,6.5,13,"SRB"
2004,9.7,8.4,6,13,"SRB"
2005,8.9,7.7,5.6,12,"SRB"
2006,8.4,7.3,5.2,12,"SRB"
2007,8.1,7,5.1,12,"SRB"
2008,8,6.9,5,12,"SRB"
2009,7.8,6.7,4.9,12,"SRB"
2010,7.6,6.6,4.8,12,"SRB"
2011,7.4,6.4,4.7,12,"SRB"
2012,7.1,6.2,4.5,12,"SRB"
2013,6.9,5.9,4.4,12,"SRB"
2014,6.6,5.7,4.2,12,"SRB"
2015,6.3,5.4,4,13,"SRB"
